Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
12986394,58:00.0,8.1,2011-03-06 18:58:00 UTC,-73.997712,40.724333,-74.016145,40.710198,2
9362950,15:00.0,5.5,2014-07-20 02:15:00 UTC,-73.998047,40.751067,-73.995435,40.762182,1
51137046,22:16.0,9.3,2012-06-29 03:22:16 UTC,-73.980131,40.76172,-73.962518,40.796599,4
15146588,59:00.0,4.5,2012-10-25 21:59:00 UTC,-73.948767,40.782022,-73.955642,40.77244,1
16710685,58:43.0,6,2014-04-07 19:58:43 UTC,-73.974108,40.751652,-73.977958,40.743184,1
52301291,41:54.0,4.5,2012-01-29 10:41:54 UTC,-73.955003,40.773147,-73.961352,40.763356,1
50695363,49:00.0,11.3,2009-07-18 18:49:00 UTC,-74.001092,40.722278,-73.985773,40.756415,2
24491698,44:31.0,7.7,2009-09-05 00:44:31 UTC,-74.00658,40.744209,-73.984704,40.7683,2
11178326,28:27.0,10.5,2012-11-04 02:28:27 UTC,-73.98893,40.718938,-73.968065,40.755433,1
43557925,12:00.0,6.9,2011-10-03 09:12:00 UTC,-73.98677,40.755912,-73.976127,40.751605,1
2760645,29:34.0,28.5,2012-07-18 23:29:34 UTC,-74.004631,40.751186,-73.956505,40.657096,1
33115872,23:00.0,8.9,2011-01-18 14:23:00 UTC,-73.994585,40.75582,-73.983368,40.734545,1
19885285,27:18.0,10.9,2012-06-06 13:27:18 UTC,-73.980501,40.742527,-73.94704,40.772497,1
28761982,05:37.0,15.5,2012-10-05 07:05:37 UTC,-74.016004,40.715295,-73.981995,40.758583,1
45371426,00:31.0,8,2014-04-21 17:00:31 UTC,-73.987653,40.749892,-73.994769,40.756871,1
40663754,11:00.0,11.5,2013-04-04 12:11:00 UTC,-73.995495,40.73925,-73.977585,40.757977,1
30591227,25:00.0,3.3,2010-10-14 19:25:00 UTC,-73.957907,40.76524,-73.95471,40.767258,1
15362359,49:00.0,56.8,2013-01-12 16:49:00 UTC,-73.78787,40.641552,-73.98831,40.769332,1
23386851,08:18.0,5.7,2010-09-14 22:08:18 UTC,-74.010135,40.720862,-74.010135,40.720862,1
17631573,19:14.0,25.47,2010-02-13 07:19:14 UTC,-73.937457,40.804389,-73.857414,40.741224,1
3773721,53:00.0,5.7,2010-12-21 21:53:00 UTC,-73.982333,40.777158,-73.968652,40.76443,1
35515277,45:20.0,8,2012-10-18 10:45:20 UTC,-73.972412,40.749837,-73.9921,40.734672,2
22844213,43:00.0,71.5,2014-03-29 13:43:00 UTC,-74.007065,40.716027,-74.006197,40.715617,2
16121530,38:06.0,11.5,2014-04-11 11:38:06 UTC,-73.992101,40.769605,-73.995235,40.749913,1
10933667,22:07.0,7.3,2011-06-07 09:22:07 UTC,-73.987546,40.718518,-73.988744,40.736749,1
24366099,40:00.0,7.3,2012-07-21 17:40:00 UTC,-73.973852,40.752442,-73.982438,40.767362,2
40656182,22:00.0,10,2014-12-16 17:22:00 UTC,-73.968827,40.786097,-73.966075,40.778122,1
26016371,36:00.0,4.5,2011-06-17 14:36:00 UTC,-73.981828,40.746533,-73.975288,40.750793,1
49522021,01:00.0,8.5,2009-02-26 09:01:00 UTC,-73.974222,40.783212,-73.980148,40.761002,2
28383063,10:01.0,44.33,2014-12-08 16:10:01 UTC,-73.862753,40.769274,-73.980377,40.765173,1
38962080,52:00.0,7.3,2009-08-04 21:52:00 UTC,-73.942542,40.848815,-73.942542,40.848815,1
54875556,52:26.0,3.5,2015-05-30 17:52:26 UTC,-74.00493622,40.74647141,-74.00721741,40.74868011,5
7168943,17:24.0,10.5,2014-07-12 03:17:24 UTC,-73.983141,40.722444,-74.000717,40.742108,2
19869789,49:55.0,7.3,2011-05-17 15:49:55 UTC,-73.975833,40.755718,-73.963322,40.75738,0
30295817,44:56.0,8.5,2010-04-01 21:44:56 UTC,0,0,0,0,1
21692597,31:00.0,57.33,2014-09-02 20:31:00 UTC,-73.782317,40.644662,-73.959232,40.767832,2
9675495,54:00.0,5.7,2011-07-14 13:54:00 UTC,-74.01441,40.714873,-74.011065,40.709527,1
37187035,26:50.0,6,2013-07-23 09:26:50 UTC,-73.962737,40.758069,-73.95468,40.765271,1
4493650,57:51.0,4.9,2011-05-27 08:57:51 UTC,-74.015915,40.711506,-74.009266,40.718839,2
22131622,06:29.0,6.5,2011-08-13 16:06:29 UTC,-73.975775,40.758684,-73.990274,40.756092,1
31593477,19:02.0,57.54,2015-05-06 06:19:02 UTC,-73.77817535,40.64683533,-73.97052002,40.79891586,1
53313022,24:00.0,8,2014-03-25 15:24:00 UTC,-74.005075,40.741047,-74.000893,40.725827,1
55091372,35:00.0,5,2014-06-26 05:35:00 UTC,-73.979145,40.72373,-73.98504,40.732362,1
2807315,07:00.0,6.9,2012-06-24 20:07:00 UTC,-73.986257,40.758278,-73.9775,40.780498,1
47049819,28:00.0,4.1,2010-11-08 08:28:00 UTC,-73.97929,40.771727,-73.970452,40.767737,1
48787618,41:30.0,23,2014-07-26 02:41:30 UTC,-73.983618,40.752548,-73.965145,40.683106,1
2719251,30:00.0,10.9,2011-09-06 21:30:00 UTC,0,0,0,0,1
33863977,24:11.0,19,2012-12-02 14:24:11 UTC,-73.991486,40.750006,-73.959916,40.770652,2
35337439,16:00.0,16.83,2014-11-05 22:16:00 UTC,-73.979837,40.75194,-73.959453,40.74375,2
13380883,11:00.0,26.5,2011-12-11 00:11:00 UTC,-73.971387,40.757082,-74.017185,40.705406,1
34595379,45:54.0,21.5,2014-11-14 22:45:54 UTC,-73.962812,40.776986,-73.991046,40.72777,2
51912749,44:00.0,7.7,2010-10-04 07:44:00 UTC,-73.9555,40.768577,-73.973737,40.76264,5
30560933,20:29.0,8.1,2011-04-14 13:20:29 UTC,-73.984953,40.768974,-74.004413,40.742264,1
28808156,11:33.0,5.3,2010-02-22 18:11:33 UTC,-73.942378,40.790805,-73.936264,40.805577,1
7274752,46:00.0,4.9,2010-01-16 01:46:00 UTC,-73.991113,40.739912,-74.006018,40.743748,1
16941741,07:47.0,3,2013-07-17 13:07:47 UTC,-73.979229,40.784451,-73.975394,40.782181,1
54308307,50:00.0,8.5,2009-09-10 22:50:00 UTC,-73.99074,40.771087,-73.98458,40.748285,1
3357057,30:09.0,4,2013-04-17 20:30:09 UTC,-73.984903,40.729012,-73.979047,40.724941,1
24509450,43:00.0,10,2014-05-14 21:43:00 UTC,-73.993905,40.74564,-74.002352,40.760517,2
42009085,16:00.0,3.7,2011-11-14 01:16:00 UTC,-73.978603,40.760362,-73.974482,40.7631,1
4016909,06:26.0,7.5,2012-10-13 01:06:26 UTC,0,0,0,0,1
13696811,32:33.0,7.3,2009-08-29 23:32:33 UTC,-73.999669,40.734044,-74.009072,40.710013,2
22098864,29:00.0,17.5,2013-06-08 10:29:00 UTC,-73.992027,40.731092,-73.983137,40.766617,1
760104,17:00.0,18,2013-01-06 20:17:00 UTC,-73.956167,40.775715,-73.949694,40.722302,1
40188465,36:00.0,5.3,2011-09-17 00:36:00 UTC,-74.00393,40.74279,-73.994818,40.750207,1
25626852,58:00.0,19.7,2009-09-23 22:58:00 UTC,-74.004355,40.742373,-73.93995,40.813222,1
6288304,54:28.0,3.7,2010-04-30 12:54:28 UTC,-73.974913,40.75821,-73.97187,40.762441,2
5424280,45:10.0,4.5,2015-04-07 19:45:10 UTC,-73.95718384,40.77054596,-73.96324921,40.76898575,1
54612203,09:00.0,7.3,2012-06-28 10:09:00 UTC,-73.982545,40.767347,-73.963752,40.774045,6
49153204,40:39.0,6.5,2009-11-08 03:40:39 UTC,-74.003747,40.738507,-73.987716,40.759941,1
38980007,40:54.0,10.5,2013-07-26 17:40:54 UTC,-73.963483,40.757588,-73.952489,40.789505,1
28969452,50:02.0,5.5,2014-08-11 17:50:02 UTC,-73.972639,40.744938,-73.972639,40.744938,1
28662256,22:25.0,6.1,2009-07-24 13:22:25 UTC,-73.95024,40.775622,-73.958032,40.765191,2
26486361,42:23.0,7,2014-05-19 07:42:23 UTC,-73.974525,40.758046,-73.986566,40.741946,1
12988701,02:26.0,4,2014-04-27 13:02:26 UTC,-73.987616,40.732751,-73.991866,40.727392,1
37958585,47:14.0,13.5,2013-05-24 20:47:14 UTC,-74.005244,40.707087,-73.980589,40.742397,1
47129855,54:00.0,14.1,2011-03-15 15:54:00 UTC,-73.990223,40.733797,-73.957753,40.765593,1
31549233,02:42.0,13.5,2012-10-06 13:02:42 UTC,-73.983549,40.731893,-73.994649,40.750747,1
13014056,27:00.0,6.5,2011-03-20 12:27:00 UTC,-74.004002,40.725778,-73.991573,40.74234,1
46187136,40:00.0,10.1,2010-05-07 21:40:00 UTC,-73.972617,40.7492,-73.999998,40.73091,2
52950701,57:22.0,21.7,2009-06-18 23:57:22 UTC,-73.864185,40.770469,-73.956003,40.776317,2
25211226,01:11.0,5.7,2011-08-16 13:01:11 UTC,-73.971887,40.781729,-73.970692,40.767487,1
25490624,58:54.0,8.5,2009-10-23 02:58:54 UTC,-74.003593,40.718216,-73.983624,40.738934,2
53281832,59:39.0,4.9,2011-10-16 13:59:39 UTC,-74.003457,40.738733,-74.000422,40.730037,3
32913364,09:00.0,3.5,2014-02-25 06:09:00 UTC,-73.947942,40.782952,-73.948805,40.778447,1
44846088,14:50.0,29.45,2009-06-24 05:14:50 UTC,-74.001025,40.747076,-73.87225,40.774526,3
28205106,41:00.0,8.9,2011-09-15 11:41:00 UTC,-73.98,40.74937,-73.998877,40.739565,1
48269602,53:25.0,8.5,2015-05-08 08:53:25 UTC,-73.97795105,40.78688812,-73.96491241,40.77317047,5
20549661,24:00.0,17.7,2010-12-11 01:24:00 UTC,-73.988838,40.722348,-73.974887,40.790042,3
44307012,32:00.0,8,2014-01-18 03:32:00 UTC,-74.007388,40.726792,-73.995558,40.712237,1
27995062,41:54.0,5.7,2011-04-12 13:41:54 UTC,-73.964068,40.764456,-73.952725,40.77814,1
4493985,17:00.0,6.9,2009-07-17 05:17:00 UTC,-74.0071,40.728948,-74.0071,40.728948,5
47197103,23:00.0,12.5,2011-01-30 00:23:00 UTC,-73.995485,40.723855,-73.969278,40.764253,5
46104945,02:20.0,7.4,2009-02-21 21:02:20 UTC,-73.979631,40.743829,-73.994442,40.756158,1
52921049,35:23.0,6.1,2011-07-05 22:35:23 UTC,-73.982477,40.772117,-73.982254,40.757857,1
15884479,45:12.0,6.5,2010-03-12 19:45:12 UTC,-73.979029,40.76177,-73.991363,40.750366,4
45856899,10:57.0,13.7,2012-04-28 03:10:57 UTC,-73.993117,40.741418,-73.95622,40.770551,3
15998148,13:00.0,9.3,2012-08-02 15:13:00 UTC,-73.971172,40.78433,-73.952422,40.810883,1
27451286,25:15.0,6.9,2010-07-08 06:25:15 UTC,-74.001866,40.735342,-73.981638,40.732844,1
42152501,35:34.0,7.3,2011-11-20 15:35:34 UTC,-73.975795,40.755845,-73.954281,40.769851,1
34738597,25:00.0,30,2013-08-26 15:25:00 UTC,-73.977052,40.752812,-73.987212,40.664557,5
46338728,01:02.0,4.1,2010-04-29 01:01:02 UTC,-73.976759,40.749589,-73.980942,40.741963,1
31997320,30:05.0,5.7,2010-04-18 19:30:05 UTC,-73.992469,40.748719,-73.981317,40.738274,1
35564038,58:00.0,8.1,2009-05-06 13:58:00 UTC,-73.981528,40.768915,-73.971228,40.79292,4
34766625,46:14.0,4.9,2010-02-15 00:46:14 UTC,-73.97398,40.750628,-73.986077,40.758198,1
35035974,31:00.0,8.1,2010-02-13 09:31:00 UTC,-73.973053,40.793005,-73.947868,40.7762,1
47033419,49:00.0,8.5,2013-05-05 15:49:00 UTC,-73.977087,40.755835,-73.995727,40.767942,1
28873103,01:00.0,14.5,2014-03-18 19:01:00 UTC,-73.990825,40.703317,-73.99924,40.728875,1
8095862,43:00.0,19,2012-12-22 02:43:00 UTC,-74.008478,40.740583,-73.952617,40.801275,4
33898787,03:00.0,4.9,2010-08-18 22:03:00 UTC,-73.974407,40.76377,-73.96354,40.75865,1
1986840,45:52.0,7,2015-02-19 19:45:52 UTC,-73.9670105,40.76270676,-73.97431946,40.75092316,1
52734467,14:16.0,5.7,2012-04-23 17:14:16 UTC,-73.995453,40.744793,-74.008205,40.737925,1
18115566,58:27.0,5.3,2011-12-25 11:58:27 UTC,-73.993203,40.753142,-73.97676,40.75854,2
48247568,56:00.0,27,2013-05-10 03:56:00 UTC,-73.95443,40.76991,-73.92949,40.684942,1
25318289,41:02.0,6.5,2012-06-05 07:41:02 UTC,-73.959475,40.780354,-73.957218,40.766771,1
40535444,03:00.0,5.7,2010-10-08 09:03:00 UTC,-73.986102,40.7434,-73.986102,40.7434,1
10951638,50:11.0,5.3,2010-04-05 19:50:11 UTC,-73.999888,40.73446,-73.987913,40.749485,2
23336886,36:04.0,17.3,2011-04-30 16:36:04 UTC,-74.014017,40.704683,-73.991925,40.77054,1
9176359,49:04.0,6.5,2013-08-16 20:49:04 UTC,-73.996057,40.748356,-74.00166,40.732348,1
24353529,49:53.0,6.5,2009-01-05 18:49:53 UTC,-73.981113,40.784228,-73.968676,40.799045,2
43416219,55:41.0,13.5,2015-06-11 17:55:41 UTC,-74.0046463,40.71622849,-73.98773956,40.73246384,2
1778666,55:00.0,4.9,2011-01-14 11:55:00 UTC,-73.980782,40.753573,-73.98933,40.74173,1
5799243,13:15.0,20,2013-12-27 15:13:15 UTC,-74.008255,40.711346,-73.974392,40.756673,3
19427446,39:00.0,6.5,2010-10-30 16:39:00 UTC,-73.99521,40.744685,-73.989648,40.734313,1
33601976,20:00.0,12.5,2014-10-23 20:20:00 UTC,-73.978435,40.76429,-73.977615,40.74719,1
34484363,01:00.0,4.5,2011-07-06 06:01:00 UTC,-73.94782,40.781985,-73.952603,40.78924,1
26173487,15:00.0,5,2013-07-20 12:15:00 UTC,-73.979597,40.740637,-73.973435,40.748547,2
3646246,29:00.0,4.5,2010-10-15 17:29:00 UTC,-73.979317,40.786908,-73.985275,40.778345,1
19728822,30:00.0,8.9,2009-07-11 23:30:00 UTC,-73.98802,40.769903,-73.9605,40.806427,1
8410617,59:00.0,6.5,2012-05-23 21:59:00 UTC,-73.969538,40.795112,-73.979903,40.781037,1
20503995,00:58.0,6.5,2012-03-28 12:00:58 UTC,-73.994522,40.73885,-73.986768,40.75084,1
30996527,00:00.0,10.5,2012-08-17 21:00:00 UTC,-73.993725,40.752682,-73.979552,40.762548,3
39849259,19:42.0,6.5,2013-02-05 11:19:42 UTC,-73.97352,40.748841,-73.98407,40.733513,1
665955,43:00.0,10.5,2014-04-09 08:43:00 UTC,-73.974557,40.73671,-73.986192,40.743212,6
27657064,53:47.0,11.5,2014-11-05 18:53:47 UTC,-73.979847,40.776006,-73.970893,40.768243,1
15304559,00:00.0,8.1,2010-04-13 23:00:00 UTC,-73.95175,40.725567,-73.94281,40.70464,1
49721747,30:00.0,6.1,2011-07-07 11:30:00 UTC,-73.938323,40.80776,-73.936992,40.804367,1
18665596,31:49.0,4.9,2011-04-12 02:31:49 UTC,-73.965905,40.762582,-73.988362,40.778632,2
11873423,04:49.0,12.5,2015-05-20 16:04:49 UTC,-73.99028778,40.75577164,-73.98483276,40.75981522,5
33606369,49:00.0,3.7,2011-03-05 09:49:00 UTC,-73.975967,40.748383,-73.981403,40.74337,1
24445785,09:06.0,5,2013-12-31 00:09:06 UTC,-73.984901,40.747994,-73.976955,40.74807,1
9033733,23:47.0,4,2013-01-17 08:23:47 UTC,-73.998693,40.745425,-74.003408,40.748802,1
54962053,40:00.0,31.3,2011-04-21 22:40:00 UTC,-73.874767,40.774062,-73.984827,40.768417,1
5310537,24:10.0,6.9,2009-09-15 14:24:10 UTC,-73.958324,40.781483,-73.965052,40.766684,1
38465787,42:02.0,4,2012-11-30 22:42:02 UTC,-73.989008,40.726897,-73.99219,40.725742,1
50096873,32:00.0,7.7,2011-09-12 12:32:00 UTC,0,0,0,0,6
43349796,33:04.0,5,2014-07-06 17:33:04 UTC,-73.98275,40.773907,-73.982597,40.78328,1
32593716,25:28.0,3.7,2009-11-01 12:25:28 UTC,-73.969505,40.756998,-73.975001,40.751814,1
14246722,32:14.0,14.1,2010-05-16 02:32:14 UTC,-73.987206,40.722642,-73.990995,40.765887,1
28202656,18:00.0,11.3,2010-09-25 12:18:00 UTC,-73.963698,40.768318,-74.002208,40.733725,1
14746497,56:00.0,12.5,2012-12-02 12:56:00 UTC,-73.989915,40.732802,-74.004788,40.746317,1
38366537,27:00.0,4.1,2011-02-09 22:27:00 UTC,-73.977892,40.757805,-73.973763,40.75562,5
19651199,48:28.0,16,2013-12-09 10:48:28 UTC,-73.982369,40.745685,-74.0122,40.703611,1
22486279,32:00.0,10.5,2014-02-10 17:32:00 UTC,-73.980575,40.764437,-73.988507,40.738582,1
30247394,58:28.0,10,2015-04-05 02:58:28 UTC,-73.99742889,40.72094727,-73.9787674,40.74426651,2
41099332,58:33.0,10.1,2011-07-28 13:58:33 UTC,-73.9899,40.7515,-73.9738,40.7643,2
54906075,46:00.0,14.5,2010-03-11 09:46:00 UTC,-73.968932,40.754683,-74.006647,40.704027,1
43204277,27:19.0,8.9,2010-07-13 18:27:19 UTC,-73.966513,40.7548,-73.992089,40.749407,1
19373836,03:00.0,10,2014-03-28 08:03:00 UTC,-73.962417,40.767262,-73.983563,40.749675,2
25783035,49:13.0,15,2013-09-04 16:49:13 UTC,-74.00523,40.751509,-73.97729,40.779471,1
10087424,37:00.0,16,2012-11-14 07:37:00 UTC,-73.989242,40.690977,-74.013727,40.713917,1
10682550,54:44.0,49.8,2012-06-03 07:54:44 UTC,-73.983916,40.740758,-73.782678,40.648786,1
46639765,31:00.0,4.9,2012-04-03 16:31:00 UTC,-73.967953,40.76265,-73.97538,40.752431,1
39315974,17:00.0,4.5,2013-03-02 17:17:00 UTC,-73.956637,40.771287,-73.95963,40.763512,1
35808026,06:00.0,57.33,2014-12-20 14:06:00 UTC,-73.983547,40.749927,-73.788955,40.641602,1
31510551,08:00.0,6,2012-09-26 15:08:00 UTC,-73.985075,40.753792,-73.989383,40.741222,1
26445635,30:44.0,8.9,2010-01-26 13:30:44 UTC,-73.981723,40.778312,-73.972323,40.78229,1
52125800,11:00.0,5.3,2012-03-01 23:11:00 UTC,-73.987155,40.720575,-73.985262,40.731557,1
54608616,12:00.0,5.7,2010-01-19 19:12:00 UTC,-73.95865,40.764032,-73.958147,40.777943,1
39802662,17:00.0,5.3,2010-08-29 13:17:00 UTC,-74.001957,40.726352,-73.995103,40.739742,3
43481500,07:12.0,44.33,2013-09-07 13:07:12 UTC,-73.990315,40.760878,-73.870752,40.77403,1
25046528,44:01.0,9.7,2011-07-02 17:44:01 UTC,-74.00309,40.727653,-74.013793,40.702305,1
802758,20:00.0,38.9,2009-06-20 12:20:00 UTC,-73.947867,40.783215,-73.83162,40.759882,5
24722972,52:09.0,9.5,2012-12-20 11:52:09 UTC,-74.015207,40.714858,-74.009987,40.707886,1
14305746,46:07.0,7.5,2012-11-22 22:46:07 UTC,-73.963127,40.798875,-73.951565,40.819718,1
47016844,42:00.0,4.5,2009-04-03 11:42:00 UTC,-73.986332,40.754373,-73.99398,40.756463,4
45313887,55:44.0,3.3,2011-01-29 09:55:44 UTC,-73.965068,40.755698,-73.963767,40.760512,1
28512259,18:48.0,17.7,2010-07-12 15:18:48 UTC,-73.950911,40.78598,-73.930442,40.853763,1
54527393,33:00.0,14.5,2012-06-22 17:33:00 UTC,-73.977257,40.749512,-74.010747,40.72294,1
8640278,12:00.0,37.3,2012-07-10 20:12:00 UTC,-73.862732,40.769058,-74.018293,40.709767,5
6309995,20:34.0,5.7,2009-08-16 07:20:34 UTC,-74.004503,40.730846,-73.995242,40.749713,1
18013562,21:15.0,5.3,2011-04-15 16:21:15 UTC,-73.967572,40.766232,-73.961002,40.779188,1
34867003,30:39.0,16,2015-06-11 08:30:39 UTC,-73.97303009,40.78526688,-73.99235535,40.74856949,1
14541448,35:42.0,8.9,2012-06-18 14:35:42 UTC,-73.782478,40.644153,-73.78594,40.638907,2
9351533,21:25.0,11,2012-09-20 23:21:25 UTC,-73.99261,40.7635,-73.960013,40.801225,1
40482552,53:00.0,10.1,2011-05-03 08:53:00 UTC,-73.821345,40.689708,-73.79648,40.668835,1
9480693,49:59.0,13.7,2009-12-09 07:49:59 UTC,-74.012043,40.701262,-73.971029,40.753422,1
17473555,45:50.0,14.9,2012-04-21 14:45:50 UTC,-74.014797,40.704731,-73.983627,40.760854,1
17940706,50:00.0,5.5,2013-10-16 17:50:00 UTC,-73.951932,40.77353,-73.962705,40.774842,1
11236630,49:00.0,7.5,2012-09-20 19:49:00 UTC,-73.993875,40.743622,-73.98933,40.757912,1
14303614,13:19.0,6,2013-12-21 14:13:19 UTC,-73.947329,40.771121,-73.959244,40.773275,1
49885420,10:18.0,10.5,2014-11-17 22:10:18 UTC,-73.974857,40.763424,-73.990351,40.729072,1
50124314,17:00.0,9.7,2011-11-06 12:17:00 UTC,-73.986981,40.753522,-73.996068,40.721652,1
7337887,53:01.0,6.5,2009-04-29 19:53:01 UTC,-73.999812,40.726858,-73.980029,40.743114,1
2207173,27:24.0,49.8,2012-01-03 07:27:24 UTC,-73.978349,40.74998,-73.787459,40.646342,1
716240,10:00.0,23.3,2009-07-19 20:10:00 UTC,-73.979038,40.740498,-73.940975,40.844163,1
32632321,00:00.0,8.1,2009-09-12 01:00:00 UTC,-74.005293,40.719715,-73.991813,40.749637,1
30932699,11:00.0,9.5,2013-08-27 08:11:00 UTC,-73.993707,40.736282,-73.97611,40.75359,1
42906856,33:50.0,9.3,2011-03-05 08:33:50 UTC,-73.948585,40.782009,-73.974677,40.751099,1
18447508,53:47.0,25.3,2010-05-11 12:53:47 UTC,-73.862849,40.768969,-73.988699,40.725064,1
12895710,35:00.0,4.1,2009-01-31 13:35:00 UTC,0,0,0,0,1
4025677,28:00.0,33.33,2014-10-13 19:28:00 UTC,-73.86329,40.76997,-73.97301,40.75592,2
25206731,15:00.0,8,2012-09-24 19:15:00 UTC,-73.991512,40.754567,-73.98087,40.769487,1
35317233,39:00.0,12.5,2013-05-06 17:39:00 UTC,-73.980455,40.73409,-73.991912,40.749117,6
30237549,37:00.0,6.5,2011-05-02 19:37:00 UTC,-73.996332,40.724015,-73.98507,40.7449,5
12665055,34:00.0,12.1,2010-03-17 01:34:00 UTC,-73.96139,40.80143,-73.99792,40.742603,1
9112905,44:00.0,17.5,2014-12-28 01:44:00 UTC,-73.9582,40.7759,-73.9831,40.72258,5
14813876,42:00.0,10.5,2013-02-19 22:42:00 UTC,-73.9815,40.780612,-73.97768,40.753612,1
13349106,35:57.0,8.5,2014-11-15 18:35:57 UTC,-73.984607,40.754124,-73.971591,40.764502,2
296907,18:00.0,8.5,2009-06-26 13:18:00 UTC,-73.968718,40.763737,-73.977015,40.776733,1
47712191,19:28.0,15.5,2013-12-28 20:19:28 UTC,-73.98086,40.753487,-74.010022,40.712251,1
26688047,43:37.0,8,2015-02-16 14:43:37 UTC,-73.9682312,40.75556183,-73.98596954,40.74663925,2
54872751,00:03.0,8,2013-06-02 09:00:03 UTC,-73.981383,40.774082,-73.99101,40.74936,4
39165342,21:13.0,37.5,2013-09-01 14:21:13 UTC,-73.996123,40.736882,-73.865017,40.770512,1
47240185,48:00.0,39.83,2013-11-13 15:48:00 UTC,-73.874425,40.774025,-73.990177,40.76166,1
33206004,01:00.0,4.5,2009-05-17 13:01:00 UTC,-73.99679,40.747578,-73.996645,40.758102,5
15387897,41:28.0,6.9,2012-06-09 02:41:28 UTC,-73.991796,40.734228,-74.004164,40.723135,2
21268757,50:00.0,10,2013-12-28 07:50:00 UTC,-74.002307,40.739987,-73.973647,40.763852,5
7365468,07:59.0,25.5,2015-02-28 01:07:59 UTC,-73.99233246,40.76911926,-73.94295502,40.70604324,1
20918799,28:44.0,5.5,2013-10-09 20:28:44 UTC,-73.973217,40.763529,-73.973217,40.763529,1
20258873,23:00.0,9.7,2012-01-26 23:23:00 UTC,-73.980957,40.744637,-74.009523,40.71415,5
54214288,50:08.0,10,2014-01-18 09:50:08 UTC,-73.995475,40.725312,-74.003433,40.748868,1
19335290,03:28.0,2.5,2009-03-21 18:03:28 UTC,-73.987272,40.750415,-73.985661,40.75002,1
40265085,55:44.0,6.5,2012-11-13 21:55:44 UTC,-73.992314,40.724319,-73.979918,40.732516,1
27005151,45:39.0,30.1,2011-02-06 18:45:39 UTC,-73.963995,40.768083,-73.865212,40.770611,1
54958221,19:30.0,3.7,2011-09-24 11:19:30 UTC,-73.947256,40.77584,-73.953765,40.774409,1
28665657,31:40.0,4.9,2010-07-12 07:31:40 UTC,-73.977088,40.747067,-73.967075,40.760808,1
49747341,20:25.0,4.1,2009-07-24 22:20:25 UTC,-73.983941,40.756089,-73.988078,40.757522,1
14350033,45:31.0,6.1,2010-09-09 09:45:31 UTC,-73.948295,40.789465,-73.952742,40.783232,1
47288061,04:28.0,10.1,2011-06-02 08:04:28 UTC,-73.96665,40.794331,-73.976908,40.763207,1
24893593,32:26.0,4.1,2011-09-30 12:32:26 UTC,-73.995655,40.715468,-73.992697,40.723398,1
28304122,33:00.0,8.1,2009-11-05 12:33:00 UTC,-73.991228,40.75583,-73.981855,40.779932,2
4505949,39:00.0,4.5,2009-04-02 07:39:00 UTC,-73.998292,40.720145,-73.990807,40.73033,1
24865563,32:00.0,21.7,2009-08-20 11:32:00 UTC,-73.954707,40.78432,-74.01136,40.72383,1
35621993,28:15.0,5.5,2015-06-16 17:28:15 UTC,-73.96337891,40.75831985,-73.96530914,40.76018906,1
42905283,13:00.0,8.7,2009-04-07 19:13:00 UTC,-73.993553,40.742237,-73.975723,40.750786,2
13791126,53:41.0,5.3,2009-01-05 14:53:41 UTC,-74.00454,40.742134,-73.991723,40.739276,1
18803283,26:00.0,6.1,2009-03-02 13:26:00 UTC,-73.968592,40.762848,-73.952895,40.773445,1
50478958,02:00.0,7.3,2010-09-24 04:02:00 UTC,-74.002033,40.754358,-74.002768,40.746545,1
37737554,52:00.0,32.1,2012-07-17 00:52:00 UTC,-73.870922,40.773762,-73.883442,40.867125,3
5115222,36:44.0,22,2015-01-11 20:36:44 UTC,-73.98992157,40.757267,-73.92029572,40.77060699,1
652245,16:00.0,9.5,2014-02-13 08:16:00 UTC,-73.961315,40.769322,-73.975652,40.757142,1
52362575,34:24.0,11.5,2014-11-18 08:34:24 UTC,-73.965856,40.790484,-73.96053,40.771955,1
41709551,27:00.0,15.5,2014-11-23 03:27:00 UTC,-73.988617,40.72154,-73.992947,40.688642,5
18243992,01:00.0,34.5,2012-09-10 17:01:00 UTC,-73.870905,40.77373,-73.982027,40.764672,1
35939598,20:00.0,5,2014-07-17 19:20:00 UTC,-73.989707,40.753287,-73.991517,40.754052,1
48314997,35:00.0,3.7,2011-05-13 00:35:00 UTC,-73.998578,40.750353,-73.994245,40.745968,1
42806711,20:22.0,17.7,2011-02-05 02:20:22 UTC,-74.0048725,40.72985715,-73.94818548,39.60405666,2
46141074,51:56.0,5.3,2009-08-27 06:51:56 UTC,-73.976163,40.763929,-73.975753,40.755018,1
769951,35:34.0,14.5,2015-03-26 11:35:34 UTC,0,0,0,0,1
5583522,31:55.0,14.5,2015-01-29 19:31:55 UTC,-73.99632263,40.73260117,-73.98296356,40.7584877,1
48638326,06:00.0,4.9,2010-03-23 19:06:00 UTC,-73.976253,40.748297,-73.969675,40.758072,1
8510037,31:12.0,8.5,2012-04-22 14:31:12 UTC,-73.980714,40.729914,-73.99234,40.749149,1
13391081,05:08.0,4,2014-11-11 08:05:08 UTC,-73.97567,40.749144,-73.97005,40.756433,1
29406360,40:00.0,7,2013-11-15 22:40:00 UTC,-73.97221,40.75976,-73.98304,40.74477,2
